Timestamp,Event,Content,Touchpoint,Location,PunctuationInSentece,NumberOfWords,NumberOfCharacters,SelectedButtonIndex,FullSentece,TimeSpan,IdentificationTags,LocationTags
36:22.5,word-prediction[3]-updated,of,,"740,130",,0,0,0,,,,
36:22.5,word-prediction[4]-updated,in,,"650,130",,0,0,0,,,,
36:23.5,sentence-added-to-database,i want a button to say i have something to say.,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
36:23.5,TTS-button-selected,i want a button to say i have something to say. ,"1015.5,727.5","960,688",,0,0,0,,,,
36:23.5,words-per-minute-value_word_count,54.91,,,,11,0,0,i want a button to say i have something to say.,0.20032,,
36:23.5,words-per-minute-value_character_count,45.93,,,,0,47,0,i want a button to say i have something to say.,0.20032,,
36:41.6,Clear-button-selected,Clear,"1023.5,511.5","960,475",,0,0,0,,,,
36:41.6,words-per-minute-value_word_count,54.91,,,,11,0,0,i want a button to say i have something to say.,0.20032,,
36:41.6,words-per-minute-value_character_count,45.93,,,,0,47,0,i want a button to say i have something to say.,0.20032,,
36:41.7,output-updated,,,,,0,0,0,,,,
36:41.8,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
36:41.8,sentence-prediction[1]-updated,hello alex,,"520,410",N,2,0,0,hello alex,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
36:41.8,sentence-prediction[2]-updated,exactly,,"200,195",N,1,0,0,exactly,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
36:41.8,sentence-prediction[3]-updated,hello everyone,,"520,345",N,2,0,0,hello everyone,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
36:41.8,sentence-prediction[4]-updated,the voice,,"380,195",N,2,0,0,the voice,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
36:41.9,sentence-prediction[5]-updated,normal please,,"560,623",N,2,0,0,normal please,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
36:41.9,word-prediction[1]-updated,to,,"380,130",,0,0,0,,,,
36:41.9,word-prediction[2]-updated,and,,"70,345",,0,0,0,,,,
36:41.9,word-prediction[3]-updated,of,,"740,130",,0,0,0,,,,
36:41.9,word-prediction[4]-updated,in,,"650,130",,0,0,0,,,,
36:43.2,Letter-button-selected,i,"705,306","650,260",,0,0,0,,,,
36:43.2,output-updated,i,,,,0,0,0,,,,
36:43.2,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
36:43.3,sentence-prediction[1]-updated,in four unsuccessful proposals in the past year,,"560,623",N,8,0,0,i have put in four unsuccessful proposals in the past year,,"person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
36:43.3,sentence-prediction[2]-updated,in fact,,"560,558",N,2,0,0,amazing in fact,,"person7, person5, Unknown, person2, person3, person6, person1, person4, person8","location8, location2, lovation7, location5, location4, location3, lcoation1, location6"
36:43.3,word-prediction[1]-updated,i,,"650,195",,0,0,0,,,,
36:43.3,word-prediction[2]-updated,is,,"160,410",,0,0,0,,,,
36:43.3,word-prediction[3]-updated,it,,"380,195",,0,0,0,,,,
36:43.4,word-prediction[4]-updated,if,,"340,410",,0,0,0,,,,
36:45.7,word-prediction[1]-selected,i,"653.5,224.5","650,195",,0,0,0,,,,
36:45.7,output-updated,i ,,,,0,0,0,,,,
36:45.8,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
36:45.8,sentence-prediction[1]-updated,can demonstrate how i can get either words or sentences that i have used before,,"290,623",N,15,0,0,but i can demonstrate how i can get either words or sentences that i have used before,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
36:45.9,sentence-prediction[2]-updated,want a button to say i have something to say.,,"110,195",Y,10,0,0,i want a button to say i have something to say.,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
36:45.9,sentence-prediction[3]-updated,think i am typing at a faster rate than i usually do.,,"380,130",Y,12,0,0,i think i am typing at a faster rate than i usually do.,,"person1, person7, person3, person2, person4, person5, Unknown, person6, person8","location2, lovation7, lcoation1, location6, location8, location5, location3, location4"
36:45.9,sentence-prediction[4]-updated,am hoping that eventually i will find whole sentences to use as i speak,,"70,410",N,14,0,0,so i am hoping that eventually i will find whole sentences to use as i speak,,"person2, person1, person7, person4, person5, Unknown, person6, person3","location6, lovation7, location2, location4, location5, location8, lcoation1, location3"
36:45.9,sentence-prediction[5]-updated,need a button to say i have something to say.,,"560,558",Y,10,0,0,i need a button to say i have something to say.,,"person1, person7, person3, person2, person4, person5, Unknown, person6, person8","location2, lovation7, lcoation1, location6, location8, location5, location3, location4"
36:45.9,word-prediction[1]-updated,have,,"520,345",,0,0,0,,,,
36:45.9,word-prediction[2]-updated,was,,"110,130",,0,0,0,,,,
36:45.9,word-prediction[3]-updated,don't,,"250,345",,0,0,0,,,,
36:46.0,word-prediction[4]-updated,love,,"790,345",,0,0,0,,,,
37:09.1,Sentence-prediction[2]-selected,want a button to say,"431,235.50",,N,10,0,5,want a button to say i have something to say.,,,
37:09.1,output-updated,i want a button to say ,,,,0,0,0,,,,
37:09.2,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
37:09.3,sentence-prediction[1]-updated,i have something to say.,,"650,195",Y,5,0,0,i want a button to say i have something to say.,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
37:09.3,sentence-prediction[2]-updated,and this system helps to speed up my typing,,"70,410",N,9,0,0,i know what i want to say and this system helps to speed up my typing,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:09.3,word-prediction[1]-updated,the,,"380,195",,0,0,0,,,,
37:09.3,word-prediction[2]-updated,about,,"70,345",,0,0,0,,,,
37:09.3,word-prediction[3]-updated,it,,"650,130",,0,0,0,,,,
37:09.3,word-prediction[4]-updated,this,,"380,130",,0,0,0,,,,
37:11.3,Letter-button-selected,s,"194,506.50","160,475",,0,0,0,,,,
37:11.3,output-updated,i want a button to say s,,,,0,0,0,,,,
37:11.4,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
37:11.5,sentence-prediction[1]-updated,something to say about the big eprc grant,,"740,195",N,8,0,0,so after a disastrous start we have something to say about the big eprc grant,,"person4, person1, person6, person2, person5, Unknown, person3, person7, person8","location2, location5, location6, location4, lcoation1, location8, lovation7, location3"
37:11.5,sentence-prediction[2]-updated,say and this system helps to speed up my typing,,"70,410",N,10,0,0,i know what i want to say and this system helps to speed up my typing,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:11.5,sentence-prediction[3]-updated,select,,"200,195",N,1,0,0,up to the words you want to select,,"person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
37:11.5,sentence-prediction[4]-updated,sentences when i want it,,"200,130",N,5,0,0,because i think it has been amazing how it predicts both words and sentences when i want it,,"person2, person1, person7, person4, person5, Unknown, person6, person3, person8","location6, lovation7, location2, location4, location5, location8, lcoation1, location3"
37:11.5,sentence-prediction[5]-updated,small child,,"650,623",N,2,0,0,my mom was accused of being a bad mother for not picking me up when i fell as a small child,,"person7, person1, person6, Unknown, person2, person3, person4, person5, person8","location5, location2, lovation7, location3, location6, location4, lcoation1, location8"
37:11.5,word-prediction[1]-updated,she,,"520,345",,0,0,0,,,,
37:11.6,word-prediction[2]-updated,so,,"740,130",,0,0,0,,,,
37:11.6,word-prediction[3]-updated,such,,"560,195",,0,0,0,,,,
37:11.6,word-prediction[4]-updated,stop,,"380,195",,0,0,0,,,,
37:14.0,Letter-button-selected,h,"553.5,520","520,475",,0,0,0,,,,
37:14.1,output-updated,i want a button to say sh,,,,0,0,0,,,,
37:14.2,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
37:14.2,sentence-prediction[1]-updated,she said i would not always be a cute kid,,"200,195",N,10,0,0,because she said i would not always be a cute kid,,"person2, person1, person7, person4, person5, Unknown, person6, person3, person8","location6, lovation7, location2, location4, location5, location8, lcoation1, location3"
37:14.2,sentence-prediction[2]-updated,share them,,"70,410",N,2,0,0,but he will share them,,"person4, Unknown, person5, person7, person6, person2, person1, person3, person8","location3, location4, location5, location2, lcoation1, location8, lovation7, location6"
37:14.2,word-prediction[1]-updated,shit,,"650,130",,0,0,0,,,,
37:14.2,word-prediction[2]-updated,she's,,"200,130",,0,0,0,,,,
37:14.3,word-prediction[3]-updated,should,,"740,130",,0,0,0,,,,
37:14.3,word-prediction[4]-updated,sharing,,"70,345",,0,0,0,,,,
37:15.8,Letter-button-selected,u,"600.5,308","560,260",,0,0,0,,,,
37:15.8,output-updated,i want a button to say shu,,,,0,0,0,,,,
37:15.9,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
37:15.9,word-prediction[1]-updated,shut,,"380,195",,0,0,0,,,,
37:16.0,word-prediction[2]-updated,shuttle,,"380,130",,0,0,0,,,,
37:16.0,word-prediction[3]-updated,shuffle,,"340,410",,0,0,0,,,,
37:16.0,word-prediction[4]-updated,shucks,,"290,623",,0,0,0,,,,
37:17.4,word-prediction[1]-selected,shut,"406.5,240","380,195",,0,0,0,,,,
37:17.4,output-updated,i want a button to say shut ,,,,0,0,0,,,,
37:17.5,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
37:17.6,word-prediction[1]-updated,up,,"560,195",,0,0,0,,,,
37:17.6,word-prediction[2]-updated,down,,"250,410",,0,0,0,,,,
37:17.6,word-prediction[3]-updated,the,,"380,195",,0,0,0,,,,
37:17.6,word-prediction[4]-updated,off,,"740,195",,0,0,0,,,,
37:18.7,word-prediction[1]-selected,up,"582,227.50","560,195",,0,0,0,,,,
37:18.7,output-updated,i want a button to say shut up ,,,,0,0,0,,,,
37:18.9,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
37:18.9,sentence-prediction[1]-updated,my typing,,"650,623",N,2,0,0,i know what i want to say and this system helps to speed up my typing,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:19.0,sentence-prediction[2]-updated,to the words you want to select,,"380,195",N,7,0,0,up to the words you want to select,,"person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
37:19.0,sentence-prediction[3]-updated,my database,,"650,558",N,2,0,0,so that is why i try to use it as much as i am able to build up my database,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:19.0,sentence-prediction[4]-updated,for my friends,,"340,410",N,3,0,0,i set one up for my friends,,,"location4, location2, lcoation1, location3, location6, location8, location5, lovation7"
37:19.0,sentence-prediction[5]-updated,full sentences or part of the sentence if it fits,,"340,345",N,10,0,0,i can pick up full sentences or part of the sentence if it fits,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:19.0,word-prediction[1]-updated,and,,"70,410",,0,0,0,,,,
37:19.0,word-prediction[2]-updated,about,,"70,345",,0,0,0,,,,
37:19.0,word-prediction[3]-updated,you,,"470,130",,0,0,0,,,,
37:19.1,word-prediction[4]-updated,lol,,"790,410",,0,0,0,,,,
37:21.1,sentence-added-to-database,i want a button to say shut up,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
37:21.1,TTS-button-selected,i want a button to say shut up ,"1,062,748.50","960,688",,0,0,0,,,,
37:21.1,words-per-minute-value_word_count,13.5,,,,8,0,0,i want a button to say shut up,0.59254,,
37:21.2,words-per-minute-value_character_count,9.79,,,,0,30,0,i want a button to say shut up,0.59254,,
37:24.8,Clear-button-selected,Clear,"990.5,520.5","960,475",,0,0,0,,,,
37:24.8,words-per-minute-value_word_count,13.5,,,,8,0,0,i want a button to say shut up,0.59254,,
37:24.8,words-per-minute-value_character_count,9.79,,,,0,30,0,i want a button to say shut up,0.59254,,
37:24.8,output-updated,,,,,0,0,0,,,,
37:24.9,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
37:24.9,sentence-prediction[1]-updated,hello alex,,"520,410",N,2,0,0,hello alex,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:25.0,sentence-prediction[2]-updated,exactly,,"200,195",N,1,0,0,exactly,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:25.0,sentence-prediction[3]-updated,hello everyone,,"520,345",N,2,0,0,hello everyone,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:25.0,sentence-prediction[4]-updated,the voice,,"380,195",N,2,0,0,the voice,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:25.0,sentence-prediction[5]-updated,normal please,,"560,623",N,2,0,0,normal please,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
37:25.0,word-prediction[1]-updated,to,,"380,130",,0,0,0,,,,
37:25.0,word-prediction[2]-updated,and,,"70,345",,0,0,0,,,,
37:25.1,word-prediction[3]-updated,of,,"740,130",,0,0,0,,,,
37:25.1,word-prediction[4]-updated,in,,"650,130",,0,0,0,,,,
38:00.2,Letter-button-selected,u,"602.5,308","560,260",,0,0,0,,,,
38:00.3,output-updated,u,,,,0,0,0,,,,
38:00.3,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
38:00.3,sentence-prediction[1]-updated,up for my friends,,"830,195",N,4,0,0,i set one up for my friends,,,"location4, location2, lcoation1, location3, location6, location8, location5, lovation7"
38:00.4,sentence-prediction[2]-updated,up full sentences or part of the sentence if it fits,,"830,130",N,11,0,0,i can pick up full sentences or part of the sentence if it fits,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
38:00.4,sentence-prediction[3]-updated,using this system,,"160,410",N,3,0,0,i wonder how much i will enjoy using this system,,"person2, person4, person1, person3, person5, person7, Unknown, person6, person8","lovation7, location2, location8, location5, lcoation1, location6, location4, location3"
